,nominal time,day/night,npixels with POH > 90%
0,2019-04-10 15:05:00,day,1.0
1,2019-04-19 13:55:00,day,4.0
2,2019-04-19 14:20:00,day,1.0
3,2019-04-19 14:25:00,day,1.0
4,2019-04-19 14:30:00,day,1.0
5,2019-04-24 12:40:00,day,5.0
6,2019-04-24 12:45:00,day,20.0
7,2019-04-24 12:50:00,day,27.0
8,2019-04-24 12:55:00,day,37.0
9,2019-04-24 13:00:00,day,33.0
10,2019-04-24 13:05:00,day,9.0
11,2019-04-24 13:10:00,day,2.0
12,2019-04-24 13:15:00,day,36.0
13,2019-04-24 13:20:00,day,65.0
14,2019-04-24 13:25:00,day,47.0
15,2019-04-24 13:30:00,day,37.0
16,2019-04-24 13:35:00,day,23.0
17,2019-04-24 14:10:00,day,7.0
18,2019-04-24 15:40:00,day,2.0
19,2019-04-24 15:45:00,day,39.0
20,2019-04-24 15:50:00,day,54.0
21,2019-04-24 15:55:00,day,20.0
22,2019-04-24 16:00:00,day,9.0
23,2019-04-24 16:05:00,day,4.0
24,2019-04-26 09:25:00,day,5.0
25,2019-04-26 09:45:00,day,3.0
26,2019-04-26 09:50:00,day,3.0
27,2019-04-26 09:55:00,day,12.0
28,2019-04-26 10:00:00,day,11.0
29,2019-04-26 10:05:00,day,16.0
30,2019-04-26 10:10:00,day,8.0
31,2019-04-26 10:15:00,day,5.0
32,2019-04-26 10:20:00,day,15.0
33,2019-04-26 10:25:00,day,13.0
34,2019-04-26 10:30:00,day,20.0
35,2019-04-26 10:35:00,day,29.0
36,2019-04-26 10:40:00,day,62.0
37,2019-04-26 10:45:00,day,55.0
38,2019-04-26 10:50:00,day,19.0
39,2019-04-26 10:55:00,day,3.0
40,2019-04-26 11:05:00,day,6.0
41,2019-04-26 11:10:00,day,5.0
42,2019-04-26 11:15:00,day,11.0
43,2019-04-26 11:25:00,day,1.0
44,2019-04-26 11:30:00,day,10.0
45,2019-04-26 11:35:00,day,15.0
46,2019-04-26 11:40:00,day,87.0
47,2019-04-26 11:45:00,day,54.0
48,2019-04-26 11:50:00,day,16.0
49,2019-04-26 11:55:00,day,44.0
50,2019-04-26 12:00:00,day,9.0
51,2019-04-26 12:05:00,day,13.0
52,2019-04-26 12:10:00,day,5.0
53,2019-04-26 12:15:00,day,11.0
54,2019-04-26 12:20:00,day,15.0
55,2019-04-26 12:25:00,day,7.0
56,2019-04-26 12:30:00,day,53.0
57,2019-04-26 12:35:00,day,69.0
58,2019-04-26 12:40:00,day,57.0
59,2019-04-26 12:45:00,day,30.0
60,2019-04-26 12:50:00,day,11.0
61,2019-04-26 13:00:00,day,7.0
62,2019-04-26 13:30:00,day,4.0
63,2019-04-26 14:40:00,day,17.0
64,2019-04-26 14:45:00,day,7.0
65,2019-04-26 15:50:00,day,1.0
66,2019-04-28 11:10:00,day,5.0
67,2019-04-28 11:15:00,day,15.0
68,2019-04-28 11:20:00,day,6.0
69,2019-04-28 11:25:00,day,2.0
70,2019-05-11 14:20:00,day,3.0
71,2019-05-11 14:30:00,day,16.0
72,2019-05-11 14:35:00,day,13.0
73,2019-05-11 14:40:00,day,21.0
74,2019-05-11 14:45:00,day,33.0
75,2019-05-11 14:50:00,day,24.0
76,2019-05-11 14:55:00,day,32.0
77,2019-05-11 15:00:00,day,86.0
78,2019-05-11 15:05:00,day,93.0
79,2019-05-11 15:10:00,day,96.0
80,2019-05-11 15:15:00,day,44.0
81,2019-05-11 15:20:00,day,17.0
82,2019-05-11 15:25:00,day,53.0
83,2019-05-11 15:30:00,day,32.0
84,2019-05-11 15:35:00,day,25.0
85,2019-05-11 15:40:00,day,28.0
86,2019-05-11 15:45:00,day,4.0
87,2019-05-11 15:50:00,day,1.0
88,2019-05-11 16:00:00,day,16.0
89,2019-05-11 16:05:00,day,2.0
90,2019-05-11 16:20:00,day,1.0
91,2019-05-11 16:25:00,day,19.0
92,2019-05-11 16:30:00,day,18.0
93,2019-05-11 16:35:00,day,1.0
94,2019-05-11 16:40:00,day,21.0
95,2019-05-11 16:45:00,day,30.0
96,2019-05-11 16:50:00,day,34.0
97,2019-05-11 16:55:00,day,6.0
98,2019-05-11 17:15:00,day,15.0
99,2019-05-11 17:20:00,day,5.0
100,2019-05-11 17:25:00,day,2.0
101,2019-05-11 17:30:00,transition,1.0
102,2019-05-11 17:35:00,transition,8.0
103,2019-05-11 17:40:00,transition,20.0
104,2019-05-11 17:45:00,transition,24.0
105,2019-05-11 17:50:00,transition,11.0
106,2019-05-11 17:55:00,transition,9.0
107,2019-05-11 18:00:00,transition,1.0
108,2019-05-21 14:30:00,day,4.0
109,2019-05-21 14:35:00,day,13.0
110,2019-05-21 14:40:00,day,21.0
111,2019-05-21 14:45:00,day,8.0
112,2019-05-21 14:55:00,day,3.0
113,2019-05-21 15:15:00,day,3.0
114,2019-05-21 15:30:00,day,1.0
115,2019-05-21 15:35:00,day,2.0
116,2019-05-21 15:45:00,day,2.0
117,2019-05-21 15:50:00,day,21.0
118,2019-05-21 15:55:00,day,5.0
119,2019-05-21 16:00:00,day,16.0
120,2019-05-21 16:05:00,day,15.0
121,2019-05-21 16:10:00,day,3.0
122,2019-05-21 16:15:00,day,2.0
123,2019-05-21 16:35:00,day,1.0
124,2019-05-21 16:50:00,day,15.0
125,2019-05-21 16:55:00,day,24.0
126,2019-05-21 17:00:00,day,37.0
127,2019-05-21 17:05:00,day,63.0
128,2019-05-21 17:10:00,day,51.0
129,2019-05-21 17:15:00,day,31.0
130,2019-05-21 17:20:00,day,38.0
131,2019-05-21 17:25:00,day,22.0
132,2019-05-21 17:30:00,day,45.0
133,2019-05-21 17:35:00,day,43.0
134,2019-05-21 17:40:00,transition,35.0
135,2019-05-21 17:45:00,transition,3.0
136,2019-05-21 17:55:00,transition,10.0
137,2019-05-21 18:00:00,transition,12.0
138,2019-05-21 18:05:00,transition,17.0
139,2019-05-21 18:10:00,transition,17.0
140,2019-05-21 18:45:00,transition,2.0
141,2019-05-21 18:50:00,transition,9.0
142,2019-05-21 18:55:00,transition,1.0
143,2019-05-21 19:00:00,transition,5.0
144,2019-05-21 19:05:00,transition,6.0
145,2019-05-21 19:10:00,transition,4.0
146,2019-05-21 19:15:00,transition,3.0
147,2019-05-21 19:55:00,night,1.0
148,2019-05-22 15:20:00,day,11.0
149,2019-05-22 15:25:00,day,33.0
150,2019-05-22 15:30:00,day,12.0
151,2019-05-22 16:05:00,day,6.0
152,2019-05-22 16:10:00,day,15.0
153,2019-05-22 16:25:00,day,1.0
154,2019-05-22 16:45:00,day,2.0
155,2019-05-22 17:35:00,day,2.0
156,2019-05-22 17:45:00,transition,2.0
157,2019-05-22 17:50:00,transition,29.0
158,2019-05-22 17:55:00,transition,37.0
159,2019-05-22 18:00:00,transition,43.0
160,2019-05-22 18:05:00,transition,37.0
161,2019-05-22 18:10:00,transition,33.0
162,2019-05-22 18:15:00,transition,12.0
163,2019-05-22 18:25:00,transition,2.0
164,2019-05-22 18:30:00,transition,5.0
165,2019-05-22 18:40:00,transition,11.0
166,2019-05-22 18:45:00,transition,2.0
167,2019-05-22 19:25:00,night,1.0
168,2019-05-22 19:35:00,night,1.0
169,2019-05-22 19:45:00,night,10.0
170,2019-05-22 19:50:00,night,20.0
171,2019-05-22 19:55:00,night,63.0
172,2019-05-22 20:00:00,night,33.0
173,2019-05-22 20:05:00,night,18.0
174,2019-05-22 20:10:00,night,7.0
175,2019-05-22 20:20:00,night,8.0
176,2019-05-22 20:25:00,night,12.0
177,2019-05-22 20:30:00,night,2.0
178,2019-05-22 20:35:00,night,12.0
179,2019-05-24 14:00:00,day,1.0
180,2019-05-24 14:05:00,day,5.0
181,2019-05-24 14:25:00,day,1.0
182,2019-05-24 15:00:00,day,2.0
183,2019-05-24 15:05:00,day,8.0
184,2019-05-24 15:35:00,day,3.0
185,2019-05-24 16:25:00,day,4.0
186,2019-05-24 16:30:00,day,11.0
187,2019-05-24 16:35:00,day,16.0
188,2019-05-24 16:40:00,day,14.0
189,2019-05-24 16:45:00,day,12.0
190,2019-05-24 16:55:00,day,5.0
191,2019-05-24 17:00:00,day,14.0
192,2019-05-24 17:05:00,day,14.0
193,2019-05-24 17:10:00,day,26.0
194,2019-05-24 17:15:00,day,57.0
195,2019-05-24 17:20:00,day,70.0
196,2019-05-24 17:25:00,day,25.0
197,2019-05-24 17:30:00,day,1.0
198,2019-05-24 17:35:00,day,2.0
199,2019-05-24 17:55:00,transition,2.0
200,2019-05-24 18:00:00,transition,9.0
201,2019-05-24 18:15:00,transition,2.0
202,2019-05-25 11:50:00,day,1.0
203,2019-05-25 11:55:00,day,1.0
204,2019-05-25 12:45:00,day,1.0
205,2019-05-25 12:50:00,day,3.0
206,2019-05-25 12:55:00,day,4.0
207,2019-05-25 13:00:00,day,3.0
208,2019-05-25 13:05:00,day,20.0
209,2019-05-25 13:10:00,day,19.0
210,2019-05-25 13:15:00,day,10.0
211,2019-06-03 09:45:00,day,4.0
212,2019-06-03 09:50:00,day,1.0
213,2019-06-03 09:55:00,day,1.0
214,2019-06-03 10:05:00,day,2.0
215,2019-06-03 10:10:00,day,1.0
216,2019-06-03 10:40:00,day,11.0
217,2019-06-03 10:50:00,day,15.0
218,2019-06-03 10:55:00,day,16.0
219,2019-06-03 11:00:00,day,20.0
220,2019-06-03 11:10:00,day,13.0
221,2019-06-03 11:15:00,day,49.0
222,2019-06-03 11:20:00,day,67.0
223,2019-06-03 11:25:00,day,59.0
224,2019-06-03 11:30:00,day,18.0
225,2019-06-03 11:35:00,day,8.0
226,2019-06-03 11:40:00,day,8.0
227,2019-06-03 11:45:00,day,17.0
228,2019-06-03 11:50:00,day,14.0
229,2019-06-03 11:55:00,day,37.0
230,2019-06-03 12:00:00,day,39.0
231,2019-06-03 12:05:00,day,18.0
232,2019-06-03 12:10:00,day,12.0
233,2019-06-03 12:15:00,day,7.0
234,2019-06-03 12:20:00,day,8.0
235,2019-06-03 12:25:00,day,22.0
236,2019-06-03 12:30:00,day,26.0
237,2019-06-03 12:35:00,day,10.0
238,2019-06-03 12:40:00,day,23.0
239,2019-06-03 12:45:00,day,16.0
240,2019-06-03 12:50:00,day,14.0
241,2019-06-03 12:55:00,day,9.0
242,2019-06-03 13:25:00,day,5.0
243,2019-06-03 13:30:00,day,7.0
244,2019-06-03 13:35:00,day,5.0
245,2019-06-03 13:40:00,day,1.0
246,2019-06-03 13:45:00,day,1.0
247,2019-06-03 14:55:00,day,2.0
248,2019-06-03 15:00:00,day,6.0
249,2019-06-03 15:05:00,day,7.0
250,2019-06-03 15:10:00,day,4.0
251,2019-06-03 15:15:00,day,2.0
252,2019-06-03 15:30:00,day,2.0
253,2019-06-03 15:35:00,day,3.0
254,2019-06-03 15:40:00,day,2.0
255,2019-06-03 15:45:00,day,1.0
256,2019-06-03 15:50:00,day,5.0
257,2019-06-03 15:55:00,day,1.0
258,2019-06-03 16:00:00,day,3.0
259,2019-06-03 16:05:00,day,15.0
260,2019-06-03 16:10:00,day,2.0
261,2019-06-03 16:15:00,day,4.0
262,2019-06-03 17:40:00,day,5.0
263,2019-06-03 17:45:00,day,18.0
264,2019-06-03 17:50:00,transition,2.0
265,2019-06-03 17:55:00,transition,7.0
266,2019-06-03 18:05:00,transition,16.0
267,2019-06-03 18:10:00,transition,29.0
268,2019-06-03 18:15:00,transition,40.0
269,2019-06-03 18:20:00,transition,48.0
270,2019-06-03 18:25:00,transition,27.0
271,2019-06-03 18:30:00,transition,2.0
272,2019-06-03 18:35:00,transition,19.0
273,2019-06-03 18:40:00,transition,26.0
274,2019-06-03 18:45:00,transition,25.0
275,2019-06-03 18:50:00,transition,15.0
276,2019-06-03 18:55:00,transition,24.0
277,2019-06-03 19:00:00,transition,13.0
278,2019-06-03 20:15:00,night,1.0
279,2019-06-03 20:20:00,night,6.0
280,2019-06-03 21:15:00,night,6.0
281,2019-06-03 21:20:00,night,2.0
282,2019-06-03 23:25:00,night,2.0
283,2019-06-04 10:55:00,day,3.0
284,2019-06-04 11:00:00,day,2.0
285,2019-06-04 11:05:00,day,6.0
286,2019-06-04 11:10:00,day,5.0
287,2019-06-04 11:15:00,day,3.0
288,2019-06-04 11:20:00,day,4.0
289,2019-06-04 12:15:00,day,3.0
290,2019-06-04 13:00:00,day,3.0
291,2019-06-04 14:00:00,day,2.0
292,2019-06-04 14:05:00,day,9.0
293,2019-06-04 14:45:00,day,18.0
294,2019-06-04 14:50:00,day,12.0
295,2019-06-04 14:55:00,day,4.0
296,2019-06-04 15:00:00,day,1.0
297,2019-06-05 14:55:00,day,7.0
298,2019-06-05 15:00:00,day,8.0
299,2019-06-05 15:05:00,day,13.0
300,2019-06-05 15:40:00,day,1.0
301,2019-06-05 16:05:00,day,34.0
302,2019-06-05 16:10:00,day,58.0
303,2019-06-05 16:15:00,day,114.0
304,2019-06-05 16:20:00,day,70.0
305,2019-06-05 16:25:00,day,78.0
306,2019-06-05 16:30:00,day,84.0
307,2019-06-05 16:35:00,day,50.0
308,2019-06-05 16:40:00,day,67.0
309,2019-06-05 16:45:00,day,65.0
310,2019-06-05 16:50:00,day,57.0
311,2019-06-05 16:55:00,day,26.0
312,2019-06-05 17:00:00,day,23.0
313,2019-06-05 17:05:00,day,37.0
314,2019-06-05 17:10:00,day,54.0
315,2019-06-05 17:15:00,day,55.0
316,2019-06-05 17:20:00,day,12.0
317,2019-06-05 17:25:00,day,45.0
318,2019-06-05 17:30:00,day,79.0
319,2019-06-05 17:35:00,day,121.0
320,2019-06-05 17:40:00,day,87.0
321,2019-06-05 17:45:00,day,65.0
322,2019-06-05 17:50:00,day,69.0
323,2019-06-05 17:55:00,transition,73.0
324,2019-06-05 18:00:00,transition,52.0
325,2019-06-05 18:05:00,transition,45.0
326,2019-06-05 18:10:00,transition,34.0
327,2019-06-05 18:15:00,transition,14.0
328,2019-06-05 18:20:00,transition,24.0
329,2019-06-05 18:25:00,transition,27.0
330,2019-06-05 18:30:00,transition,34.0
331,2019-06-05 18:35:00,transition,65.0
332,2019-06-05 18:40:00,transition,121.0
333,2019-06-05 18:45:00,transition,128.0
334,2019-06-05 18:50:00,transition,126.0
335,2019-06-05 18:55:00,transition,124.0
336,2019-06-05 19:00:00,transition,85.0
337,2019-06-05 19:05:00,transition,76.0
338,2019-06-05 19:10:00,transition,78.0
339,2019-06-05 19:15:00,transition,84.0
340,2019-06-05 19:20:00,transition,104.0
341,2019-06-05 19:25:00,transition,24.0
342,2019-06-05 19:30:00,transition,10.0
343,2019-06-05 19:35:00,night,27.0
344,2019-06-05 19:40:00,night,16.0
345,2019-06-05 19:45:00,night,15.0
346,2019-06-05 19:50:00,night,6.0
347,2019-06-05 19:55:00,night,4.0
348,2019-06-05 21:15:00,night,1.0
349,2019-06-05 21:40:00,night,1.0
350,2019-06-09 23:05:00,night,2.0
351,2019-06-09 23:35:00,night,7.0
352,2019-06-09 23:40:00,night,5.0
353,2019-06-10 00:20:00,night,22.0
354,2019-06-10 01:20:00,night,1.0
355,2019-06-10 02:00:00,night,5.0
356,2019-06-10 02:05:00,night,8.0
357,2019-06-10 02:10:00,night,2.0
358,2019-06-10 02:55:00,night,1.0
359,2019-06-10 03:25:00,night,3.0
360,2019-06-10 03:30:00,transition,11.0
361,2019-06-10 03:35:00,transition,7.0
362,2019-06-10 05:40:00,day,3.0
363,2019-06-10 06:45:00,day,2.0
364,2019-06-10 07:35:00,day,5.0
365,2019-06-10 08:20:00,day,2.0
366,2019-06-10 08:25:00,day,7.0
367,2019-06-10 08:30:00,day,12.0
368,2019-06-10 08:35:00,day,6.0
369,2019-06-10 08:40:00,day,9.0
370,2019-06-10 09:00:00,day,2.0
371,2019-06-10 14:05:00,day,27.0
372,2019-06-10 14:10:00,day,94.0
373,2019-06-10 14:15:00,day,131.0
374,2019-06-10 14:20:00,day,116.0
375,2019-06-10 14:25:00,day,85.0
376,2019-06-10 14:30:00,day,69.0
377,2019-06-10 14:35:00,day,56.0
378,2019-06-10 14:40:00,day,40.0
379,2019-06-10 14:45:00,day,28.0
380,2019-06-10 14:50:00,day,22.0
381,2019-06-10 14:55:00,day,25.0
382,2019-06-10 15:00:00,day,7.0
383,2019-06-10 15:10:00,day,12.0
384,2019-06-10 15:15:00,day,1.0
385,2019-06-10 18:20:00,transition,1.0
386,2019-06-10 18:25:00,transition,6.0
387,2019-06-10 18:30:00,transition,87.0
388,2019-06-10 18:35:00,transition,136.0
389,2019-06-10 18:40:00,transition,155.0
390,2019-06-10 18:45:00,transition,180.0
391,2019-06-10 18:50:00,transition,152.0
392,2019-06-10 18:55:00,transition,127.0
393,2019-06-10 19:00:00,transition,85.0
394,2019-06-10 19:05:00,transition,99.0
395,2019-06-10 19:10:00,transition,79.0
396,2019-06-10 19:15:00,transition,110.0
397,2019-06-10 19:20:00,transition,116.0
398,2019-06-10 19:25:00,transition,127.0
399,2019-06-10 19:30:00,transition,140.0
400,2019-06-10 19:35:00,night,115.0
401,2019-06-10 19:40:00,night,87.0
402,2019-06-10 19:45:00,night,153.0
403,2019-06-10 19:50:00,night,193.0
404,2019-06-10 19:55:00,night,212.0
405,2019-06-10 20:00:00,night,236.0
406,2019-06-10 20:05:00,night,211.0
407,2019-06-10 20:10:00,night,219.0
408,2019-06-10 20:15:00,night,170.0
409,2019-06-10 20:20:00,night,166.0
410,2019-06-10 20:25:00,night,182.0
411,2019-06-10 20:30:00,night,167.0
412,2019-06-10 20:35:00,night,113.0
413,2019-06-10 20:40:00,night,29.0
414,2019-06-10 20:45:00,night,16.0
415,2019-06-10 20:50:00,night,43.0
416,2019-06-10 20:55:00,night,31.0
417,2019-06-10 21:00:00,night,25.0
418,2019-06-10 21:05:00,night,40.0
419,2019-06-10 21:10:00,night,35.0
420,2019-06-10 21:15:00,night,114.0
421,2019-06-10 21:20:00,night,150.0
422,2019-06-10 21:25:00,night,135.0
423,2019-06-10 21:30:00,night,72.0
424,2019-06-10 21:35:00,night,95.0
425,2019-06-10 21:40:00,night,96.0
426,2019-06-10 21:45:00,night,72.0
427,2019-06-10 21:50:00,night,95.0
428,2019-06-10 21:55:00,night,162.0
429,2019-06-10 22:00:00,night,139.0
430,2019-06-10 22:05:00,night,83.0
431,2019-06-10 22:10:00,night,71.0
432,2019-06-10 22:15:00,night,59.0
433,2019-06-10 22:20:00,night,92.0
434,2019-06-10 22:25:00,night,119.0
435,2019-06-10 22:30:00,night,99.0
436,2019-06-10 22:35:00,night,29.0
437,2019-06-10 22:40:00,night,39.0
438,2019-06-10 22:45:00,night,69.0
439,2019-06-10 22:50:00,night,38.0
440,2019-06-10 22:55:00,night,48.0
441,2019-06-10 23:00:00,night,23.0
442,2019-06-10 23:05:00,night,7.0
443,2019-06-10 23:10:00,night,1.0
444,2019-06-10 23:15:00,night,4.0
445,2019-06-10 23:20:00,night,29.0
446,2019-06-10 23:25:00,night,83.0
447,2019-06-10 23:30:00,night,242.0
448,2019-06-10 23:35:00,night,323.0
449,2019-06-10 23:40:00,night,245.0
450,2019-06-10 23:45:00,night,198.0
451,2019-06-10 23:50:00,night,245.0
452,2019-06-10 23:55:00,night,276.0
453,2019-06-11 00:00:00,night,241.0
454,2019-06-11 00:05:00,night,224.0
455,2019-06-11 00:10:00,night,196.0
456,2019-06-11 00:15:00,night,182.0
457,2019-06-11 00:20:00,night,49.0
458,2019-06-11 00:25:00,night,12.0
459,2019-06-11 00:30:00,night,20.0
460,2019-06-11 00:35:00,night,26.0
461,2019-06-11 00:40:00,night,25.0
462,2019-06-11 00:45:00,night,10.0
463,2019-06-11 00:50:00,night,5.0
464,2019-06-11 06:35:00,day,1.0
465,2019-06-11 06:40:00,day,1.0
466,2019-06-11 13:10:00,day,10.0
467,2019-06-11 13:15:00,day,39.0
468,2019-06-11 13:20:00,day,51.0
469,2019-06-11 13:25:00,day,94.0
470,2019-06-11 13:30:00,day,121.0
471,2019-06-11 13:35:00,day,152.0
472,2019-06-11 13:40:00,day,191.0
473,2019-06-11 13:45:00,day,191.0
474,2019-06-11 13:50:00,day,148.0
475,2019-06-11 13:55:00,day,135.0
476,2019-06-11 14:00:00,day,137.0
477,2019-06-11 14:05:00,day,120.0
478,2019-06-11 14:10:00,day,198.0
479,2019-06-11 14:15:00,day,249.0
480,2019-06-11 14:20:00,day,247.0
481,2019-06-11 14:25:00,day,190.0
482,2019-06-11 14:30:00,day,177.0
483,2019-06-11 14:35:00,day,178.0
484,2019-06-11 14:40:00,day,163.0
485,2019-06-11 14:45:00,day,126.0
486,2019-06-11 14:50:00,day,181.0
487,2019-06-11 14:55:00,day,159.0
488,2019-06-11 15:00:00,day,125.0
489,2019-06-11 15:05:00,day,117.0
490,2019-06-11 15:10:00,day,120.0
491,2019-06-11 15:15:00,day,144.0
492,2019-06-11 15:20:00,day,125.0
493,2019-06-11 15:25:00,day,220.0
494,2019-06-11 15:30:00,day,188.0
495,2019-06-11 15:35:00,day,202.0
496,2019-06-11 15:40:00,day,172.0
497,2019-06-11 15:45:00,day,211.0
498,2019-06-11 15:50:00,day,152.0
499,2019-06-11 15:55:00,day,93.0
500,2019-06-11 16:00:00,day,84.0
501,2019-06-11 16:05:00,day,115.0
502,2019-06-11 16:10:00,day,108.0
503,2019-06-11 16:15:00,day,23.0
504,2019-06-11 16:20:00,day,55.0
505,2019-06-11 16:25:00,day,35.0
506,2019-06-11 16:30:00,day,23.0
507,2019-06-11 16:35:00,day,30.0
508,2019-06-11 16:40:00,day,33.0
509,2019-06-11 16:45:00,day,50.0
510,2019-06-11 16:50:00,day,29.0
511,2019-06-11 16:55:00,day,18.0
512,2019-06-11 17:00:00,day,29.0
513,2019-06-11 17:05:00,day,75.0
514,2019-06-11 17:10:00,day,103.0
515,2019-06-11 17:15:00,day,99.0
516,2019-06-11 17:20:00,day,99.0
517,2019-06-11 17:25:00,day,104.0
518,2019-06-11 17:30:00,day,153.0
519,2019-06-11 17:35:00,day,176.0
520,2019-06-11 17:40:00,day,187.0
521,2019-06-11 17:45:00,day,149.0
522,2019-06-11 17:50:00,day,108.0
523,2019-06-11 17:55:00,transition,22.0
524,2019-06-11 18:05:00,transition,4.0
525,2019-06-11 18:15:00,transition,2.0
526,2019-06-11 18:30:00,transition,19.0
527,2019-06-11 18:35:00,transition,28.0
528,2019-06-11 18:40:00,transition,10.0
529,2019-06-11 18:45:00,transition,9.0
530,2019-06-11 18:50:00,transition,27.0
531,2019-06-11 18:55:00,transition,2.0
532,2019-06-11 19:00:00,transition,2.0
533,2019-06-11 19:05:00,transition,15.0
534,2019-06-11 19:10:00,transition,40.0
535,2019-06-11 19:15:00,transition,61.0
536,2019-06-11 19:20:00,transition,60.0
537,2019-06-11 19:25:00,transition,64.0
538,2019-06-11 19:30:00,transition,79.0
539,2019-06-11 19:35:00,night,136.0
540,2019-06-11 19:40:00,night,202.0
541,2019-06-11 19:45:00,night,190.0
542,2019-06-11 19:50:00,night,234.0
543,2019-06-11 19:55:00,night,286.0
544,2019-06-11 20:00:00,night,278.0
545,2019-06-11 20:05:00,night,192.0
546,2019-06-11 20:10:00,night,142.0
547,2019-06-11 20:15:00,night,93.0
548,2019-06-11 20:20:00,night,112.0
549,2019-06-11 20:25:00,night,138.0
550,2019-06-11 20:30:00,night,134.0
551,2019-06-11 20:35:00,night,175.0
552,2019-06-11 20:40:00,night,203.0
553,2019-06-11 20:45:00,night,167.0
554,2019-06-11 20:50:00,night,152.0
555,2019-06-11 20:55:00,night,153.0
556,2019-06-11 21:00:00,night,112.0
557,2019-06-11 21:05:00,night,88.0
558,2019-06-11 21:10:00,night,83.0
559,2019-06-11 21:15:00,night,75.0
560,2019-06-11 21:20:00,night,69.0
561,2019-06-11 21:25:00,night,26.0
562,2019-06-11 21:30:00,night,20.0
563,2019-06-11 21:35:00,night,11.0
564,2019-06-11 21:40:00,night,13.0
565,2019-06-11 21:45:00,night,2.0
566,2019-06-11 22:10:00,night,13.0
567,2019-06-11 22:15:00,night,24.0
568,2019-06-11 22:20:00,night,4.0
569,2019-06-11 22:25:00,night,7.0
570,2019-06-11 22:35:00,night,4.0
571,2019-06-11 22:50:00,night,8.0
572,2019-06-11 22:55:00,night,9.0
573,2019-06-11 23:00:00,night,17.0
574,2019-06-11 23:05:00,night,53.0
575,2019-06-11 23:10:00,night,30.0
576,2019-06-11 23:15:00,night,39.0
577,2019-06-11 23:25:00,night,9.0
578,2019-06-11 23:30:00,night,1.0
579,2019-06-12 00:55:00,night,1.0
580,2019-06-12 01:00:00,night,3.0
581,2019-06-12 03:40:00,transition,12.0
582,2019-06-12 03:45:00,transition,2.0
583,2019-06-12 03:50:00,transition,7.0
584,2019-06-12 10:00:00,day,1.0
585,2019-06-14 18:50:00,transition,3.0
586,2019-06-14 19:00:00,transition,8.0
587,2019-06-14 19:05:00,transition,39.0
588,2019-06-14 19:10:00,transition,1.0
589,2019-06-14 20:40:00,night,2.0
590,2019-06-14 20:45:00,night,34.0
591,2019-06-14 20:50:00,night,47.0
592,2019-06-14 20:55:00,night,54.0
593,2019-06-14 21:00:00,night,77.0
594,2019-06-14 21:05:00,night,108.0
595,2019-06-14 21:10:00,night,104.0
596,2019-06-14 21:15:00,night,30.0
597,2019-06-14 21:50:00,night,17.0
598,2019-06-14 21:55:00,night,7.0
599,2019-06-14 23:40:00,night,8.0
600,2019-06-14 23:45:00,night,35.0
601,2019-06-14 23:50:00,night,65.0
602,2019-06-14 23:55:00,night,93.0
603,2019-06-15 00:00:00,night,63.0
604,2019-06-15 00:05:00,night,23.0
605,2019-06-15 00:10:00,night,6.0
606,2019-06-15 13:40:00,day,22.0
607,2019-06-15 13:45:00,day,23.0
608,2019-06-15 13:50:00,day,25.0
609,2019-06-15 13:55:00,day,42.0
610,2019-06-15 14:00:00,day,114.0
611,2019-06-15 14:05:00,day,148.0
612,2019-06-15 14:10:00,day,231.0
613,2019-06-15 14:15:00,day,349.0
614,2019-06-15 14:20:00,day,379.0
615,2019-06-15 14:25:00,day,347.0
616,2019-06-15 14:30:00,day,309.0
617,2019-06-15 14:35:00,day,332.0
618,2019-06-15 14:40:00,day,307.0
619,2019-06-15 14:45:00,day,272.0
620,2019-06-15 14:50:00,day,257.0
621,2019-06-15 14:55:00,day,308.0
622,2019-06-15 15:00:00,day,291.0
623,2019-06-15 15:05:00,day,196.0
624,2019-06-15 15:10:00,day,100.0
625,2019-06-15 15:15:00,day,152.0
626,2019-06-15 15:20:00,day,185.0
627,2019-06-15 15:25:00,day,162.0
628,2019-06-15 15:30:00,day,102.0
629,2019-06-15 15:35:00,day,65.0
630,2019-06-15 15:40:00,day,104.0
631,2019-06-15 15:45:00,day,161.0
632,2019-06-15 15:50:00,day,61.0
633,2019-06-15 15:55:00,day,41.0
634,2019-06-15 16:00:00,day,59.0
635,2019-06-15 16:05:00,day,70.0
636,2019-06-15 16:10:00,day,99.0
637,2019-06-15 16:15:00,day,104.0
638,2019-06-15 16:20:00,day,126.0
639,2019-06-15 16:25:00,day,79.0
640,2019-06-15 16:30:00,day,60.0
641,2019-06-15 16:35:00,day,38.0
642,2019-06-15 16:40:00,day,10.0
643,2019-06-15 16:45:00,day,28.0
644,2019-06-15 16:50:00,day,25.0
645,2019-06-15 16:55:00,day,36.0
646,2019-06-15 17:00:00,day,48.0
647,2019-06-15 17:05:00,day,30.0
648,2019-06-15 17:20:00,day,40.0
649,2019-06-15 17:25:00,day,38.0
650,2019-06-15 17:30:00,day,10.0
651,2019-06-15 17:35:00,day,24.0
652,2019-06-15 17:40:00,day,18.0
653,2019-06-15 17:45:00,day,4.0
654,2019-06-15 18:00:00,transition,2.0
655,2019-06-15 18:05:00,transition,8.0
656,2019-06-15 18:20:00,transition,11.0
657,2019-06-15 18:25:00,transition,14.0
658,2019-06-15 18:30:00,transition,12.0
659,2019-06-15 18:35:00,transition,20.0
