,nominal time,day/night,npixels with POH > 90%
659,2018-05-27 11:20:00,day,2.0
660,2018-05-27 11:25:00,day,23.0
661,2018-05-27 11:30:00,day,57.0
662,2018-05-27 11:35:00,day,74.0
663,2018-05-27 11:40:00,day,70.0
664,2018-05-27 11:45:00,day,53.0
665,2018-05-27 11:50:00,day,30.0
666,2018-05-27 11:55:00,day,10.0
667,2018-05-27 12:00:00,day,16.0
668,2018-05-27 12:05:00,day,8.0
669,2018-05-27 12:10:00,day,4.0
670,2018-05-27 12:15:00,day,2.0
671,2018-05-27 12:45:00,day,15.0
672,2018-05-27 12:50:00,day,21.0
673,2018-05-27 12:55:00,day,4.0
674,2018-05-27 13:00:00,day,6.0
675,2018-05-27 13:10:00,day,4.0
676,2018-05-27 13:15:00,day,2.0
677,2018-05-27 13:20:00,day,1.0
678,2018-05-27 13:40:00,day,1.0
679,2018-05-27 13:50:00,day,1.0
680,2018-05-27 13:55:00,day,2.0
681,2018-05-27 14:00:00,day,16.0
682,2018-05-27 14:05:00,day,41.0
683,2018-05-27 14:10:00,day,52.0
684,2018-05-27 14:15:00,day,50.0
685,2018-05-27 14:20:00,day,45.0
686,2018-05-27 14:25:00,day,51.0
687,2018-05-27 14:30:00,day,49.0
688,2018-05-27 14:35:00,day,29.0
689,2018-05-27 14:40:00,day,19.0
690,2018-05-27 14:45:00,day,20.0
691,2018-05-27 14:50:00,day,35.0
692,2018-05-27 14:55:00,day,57.0
693,2018-05-27 15:00:00,day,64.0
694,2018-05-27 15:05:00,day,46.0
695,2018-05-27 15:10:00,day,30.0
696,2018-05-27 15:15:00,day,62.0
697,2018-05-27 15:20:00,day,108.0
698,2018-05-27 15:25:00,day,182.0
699,2018-05-27 15:30:00,day,232.0
700,2018-05-27 15:35:00,day,230.0
701,2018-05-27 15:40:00,day,219.0
702,2018-05-27 15:45:00,day,173.0
703,2018-05-27 15:50:00,day,144.0
704,2018-05-27 15:55:00,day,282.0
705,2018-05-27 16:00:00,day,322.0
706,2018-05-27 16:05:00,day,231.0
707,2018-05-27 16:10:00,day,246.0
708,2018-05-27 16:15:00,day,462.0
709,2018-05-27 16:20:00,day,390.0
710,2018-05-27 16:25:00,day,347.0
711,2018-05-27 16:30:00,day,314.0
712,2018-05-27 16:35:00,day,373.0
713,2018-05-27 16:40:00,day,404.0
714,2018-05-27 16:45:00,day,424.0
715,2018-05-27 16:50:00,day,419.0
716,2018-05-27 16:55:00,day,348.0
717,2018-05-27 17:00:00,day,230.0
718,2018-05-27 17:05:00,day,226.0
719,2018-05-27 17:10:00,day,180.0
720,2018-05-27 17:15:00,day,126.0
721,2018-05-27 17:20:00,day,106.0
722,2018-05-27 17:25:00,day,96.0
723,2018-05-27 17:30:00,day,95.0
724,2018-05-27 17:35:00,day,119.0
725,2018-05-27 17:40:00,day,141.0
726,2018-05-27 17:45:00,transition,173.0
727,2018-05-27 17:50:00,transition,168.0
728,2018-05-27 17:55:00,transition,129.0
729,2018-05-27 18:00:00,transition,111.0
730,2018-05-27 18:05:00,transition,98.0
731,2018-05-27 18:10:00,transition,48.0
732,2018-05-27 18:15:00,transition,33.0
733,2018-05-27 18:20:00,transition,41.0
734,2018-05-27 18:25:00,transition,25.0
735,2018-05-27 18:30:00,transition,33.0
736,2018-05-27 18:35:00,transition,20.0
737,2018-05-27 18:40:00,transition,3.0
738,2018-05-27 18:45:00,transition,7.0
739,2018-05-27 18:50:00,transition,6.0
740,2018-05-27 19:05:00,transition,7.0
741,2018-05-27 19:10:00,transition,4.0
742,2018-05-27 19:20:00,transition,5.0
743,2018-05-27 19:25:00,night,14.0
744,2018-05-27 19:30:00,night,9.0
745,2018-05-27 19:35:00,night,14.0
746,2018-05-27 19:40:00,night,40.0
747,2018-05-27 19:45:00,night,42.0
748,2018-05-27 19:50:00,night,44.0
749,2018-05-27 19:55:00,night,63.0
750,2018-05-27 20:00:00,night,65.0
751,2018-05-27 20:05:00,night,85.0
752,2018-05-27 20:10:00,night,107.0
753,2018-05-27 20:15:00,night,129.0
754,2018-05-27 20:20:00,night,90.0
755,2018-05-27 20:25:00,night,73.0
756,2018-05-27 20:30:00,night,64.0
757,2018-05-27 20:35:00,night,75.0
758,2018-05-27 20:40:00,night,61.0
759,2018-05-27 20:45:00,night,66.0
760,2018-05-27 20:50:00,night,28.0
761,2018-05-27 20:55:00,night,28.0
762,2018-05-27 21:00:00,night,49.0
763,2018-05-27 21:05:00,night,63.0
764,2018-05-27 21:10:00,night,29.0
765,2018-05-27 21:15:00,night,22.0
766,2018-05-27 21:20:00,night,33.0
767,2018-05-27 21:25:00,night,30.0
768,2018-05-27 21:30:00,night,32.0
769,2018-05-27 21:35:00,night,28.0
770,2018-05-27 21:40:00,night,19.0
771,2018-05-27 21:45:00,night,19.0
772,2018-05-27 21:50:00,night,53.0
773,2018-05-27 21:55:00,night,10.0
774,2018-05-27 22:00:00,night,4.0
775,2018-05-27 22:15:00,night,1.0
776,2018-05-27 22:25:00,night,1.0
777,2018-05-27 22:50:00,night,1.0
778,2018-05-27 22:55:00,night,1.0
779,2018-05-27 23:05:00,night,9.0
780,2018-05-27 23:15:00,night,2.0
781,2018-05-28 01:30:00,night,5.0
782,2018-05-28 12:25:00,day,5.0
783,2018-05-28 13:50:00,day,1.0
784,2018-05-28 13:55:00,day,13.0
785,2018-05-28 14:00:00,day,6.0
786,2018-05-28 14:05:00,day,2.0
787,2018-05-28 14:10:00,day,14.0
788,2018-05-28 14:15:00,day,6.0
789,2018-05-28 14:20:00,day,5.0
790,2018-05-28 14:35:00,day,5.0
791,2018-05-28 14:40:00,day,7.0
792,2018-05-28 14:45:00,day,34.0
793,2018-05-28 14:50:00,day,24.0
794,2018-05-28 14:55:00,day,8.0
795,2018-05-28 15:00:00,day,2.0
796,2018-05-28 15:05:00,day,15.0
797,2018-05-28 15:10:00,day,10.0
798,2018-05-28 15:15:00,day,1.0
799,2018-05-28 15:20:00,day,26.0
800,2018-05-28 15:25:00,day,54.0
801,2018-05-28 15:30:00,day,56.0
802,2018-05-28 15:35:00,day,50.0
803,2018-05-28 15:40:00,day,55.0
804,2018-05-28 15:45:00,day,24.0
805,2018-05-28 15:50:00,day,22.0
806,2018-05-28 15:55:00,day,6.0
807,2018-05-28 16:00:00,day,6.0
808,2018-05-28 16:05:00,day,26.0
809,2018-05-28 16:10:00,day,41.0
810,2018-05-28 16:15:00,day,55.0
811,2018-05-28 16:20:00,day,30.0
812,2018-05-28 16:25:00,day,43.0
813,2018-05-28 16:30:00,day,18.0
814,2018-05-28 16:35:00,day,4.0
815,2018-05-28 16:40:00,day,32.0
816,2018-05-28 16:45:00,day,76.0
817,2018-05-28 16:50:00,day,69.0
818,2018-05-28 16:55:00,day,85.0
819,2018-05-28 17:00:00,day,127.0
820,2018-05-28 17:05:00,day,167.0
821,2018-05-28 17:10:00,day,162.0
822,2018-05-28 17:15:00,day,121.0
823,2018-05-28 17:20:00,day,110.0
824,2018-05-28 17:25:00,day,111.0
825,2018-05-28 17:30:00,day,99.0
826,2018-05-28 17:35:00,day,84.0
827,2018-05-28 17:40:00,day,66.0
828,2018-05-28 17:45:00,transition,48.0
829,2018-05-28 17:50:00,transition,45.0
830,2018-05-28 17:55:00,transition,42.0
831,2018-05-28 18:00:00,transition,29.0
832,2018-05-28 18:05:00,transition,43.0
833,2018-05-28 18:10:00,transition,61.0
834,2018-05-28 18:15:00,transition,101.0
835,2018-05-28 18:20:00,transition,91.0
836,2018-05-28 18:25:00,transition,93.0
837,2018-05-28 18:30:00,transition,61.0
838,2018-05-28 18:35:00,transition,64.0
839,2018-05-28 18:40:00,transition,70.0
840,2018-05-28 18:45:00,transition,78.0
841,2018-05-28 18:50:00,transition,68.0
842,2018-05-28 18:55:00,transition,46.0
843,2018-05-28 19:00:00,transition,12.0
844,2018-05-28 19:05:00,transition,29.0
845,2018-05-28 19:10:00,transition,64.0
846,2018-05-28 19:15:00,transition,86.0
847,2018-05-28 19:20:00,transition,78.0
848,2018-05-28 19:25:00,night,52.0
849,2018-05-28 19:30:00,night,8.0
850,2018-05-28 19:35:00,night,16.0
851,2018-05-28 19:40:00,night,27.0
852,2018-05-28 19:45:00,night,14.0
853,2018-05-28 19:50:00,night,27.0
854,2018-05-28 19:55:00,night,5.0
855,2018-05-28 20:05:00,night,4.0
856,2018-05-28 20:10:00,night,4.0
857,2018-05-28 20:15:00,night,2.0
858,2018-05-28 20:40:00,night,6.0
859,2018-05-28 20:45:00,night,17.0
860,2018-05-29 14:40:00,day,2.0
861,2018-05-29 15:25:00,day,4.0
862,2018-05-29 15:30:00,day,48.0
863,2018-05-29 15:35:00,day,28.0
864,2018-05-29 15:40:00,day,31.0
865,2018-05-29 15:45:00,day,2.0
866,2018-05-29 15:50:00,day,17.0
867,2018-05-29 15:55:00,day,6.0
868,2018-05-29 16:00:00,day,4.0
869,2018-05-29 16:05:00,day,4.0
870,2018-05-29 16:15:00,day,18.0
871,2018-05-29 16:20:00,day,23.0
872,2018-05-29 16:25:00,day,20.0
873,2018-05-29 16:30:00,day,13.0
874,2018-05-29 16:35:00,day,14.0
875,2018-05-29 16:40:00,day,1.0
876,2018-05-29 16:55:00,day,5.0
877,2018-05-29 17:00:00,day,4.0
878,2018-05-29 17:05:00,day,14.0
879,2018-05-29 17:10:00,day,7.0
880,2018-05-29 17:15:00,day,1.0
881,2018-05-29 17:30:00,day,4.0
882,2018-05-29 17:35:00,day,15.0
883,2018-05-29 17:40:00,day,14.0
884,2018-05-29 17:45:00,day,13.0
885,2018-05-29 17:50:00,transition,13.0
886,2018-05-29 17:55:00,transition,39.0
887,2018-05-29 18:00:00,transition,70.0
888,2018-05-29 18:05:00,transition,34.0
889,2018-05-29 18:10:00,transition,29.0
890,2018-05-29 18:15:00,transition,24.0
891,2018-05-29 18:20:00,transition,20.0
892,2018-05-29 18:25:00,transition,24.0
893,2018-05-29 18:30:00,transition,19.0
894,2018-05-29 18:35:00,transition,14.0
895,2018-05-29 18:40:00,transition,17.0
896,2018-05-29 18:45:00,transition,9.0
897,2018-05-29 18:50:00,transition,7.0
898,2018-05-29 18:55:00,transition,34.0
899,2018-05-29 19:00:00,transition,25.0
900,2018-05-29 19:05:00,transition,43.0
901,2018-05-29 19:10:00,transition,67.0
902,2018-05-29 19:15:00,transition,81.0
903,2018-05-29 19:20:00,transition,68.0
904,2018-05-29 19:25:00,night,14.0
905,2018-05-29 19:30:00,night,29.0
906,2018-05-29 19:35:00,night,23.0
907,2018-05-29 19:40:00,night,9.0
908,2018-05-29 20:05:00,night,5.0
909,2018-05-29 20:10:00,night,2.0
910,2018-05-29 20:30:00,night,1.0
911,2018-05-30 12:05:00,day,1.0
912,2018-05-30 12:15:00,day,8.0
913,2018-05-30 12:20:00,day,25.0
914,2018-05-30 12:25:00,day,59.0
915,2018-05-30 12:30:00,day,67.0
916,2018-05-30 12:35:00,day,63.0
917,2018-05-30 12:40:00,day,39.0
918,2018-05-30 12:45:00,day,16.0
919,2018-05-30 12:50:00,day,15.0
920,2018-05-30 12:55:00,day,18.0
921,2018-05-30 13:00:00,day,37.0
922,2018-05-30 13:05:00,day,69.0
923,2018-05-30 13:10:00,day,76.0
924,2018-05-30 13:15:00,day,74.0
925,2018-05-30 13:20:00,day,88.0
926,2018-05-30 13:25:00,day,83.0
927,2018-05-30 13:30:00,day,121.0
928,2018-05-30 13:35:00,day,94.0
929,2018-05-30 13:40:00,day,101.0
930,2018-05-30 13:45:00,day,123.0
931,2018-05-30 13:50:00,day,51.0
932,2018-05-30 13:55:00,day,71.0
933,2018-05-30 14:00:00,day,110.0
934,2018-05-30 14:05:00,day,133.0
935,2018-05-30 14:10:00,day,89.0
936,2018-05-30 14:15:00,day,140.0
937,2018-05-30 14:20:00,day,120.0
938,2018-05-30 14:25:00,day,112.0
939,2018-05-30 14:30:00,day,138.0
940,2018-05-30 14:35:00,day,167.0
941,2018-05-30 14:40:00,day,128.0
942,2018-05-30 14:45:00,day,174.0
943,2018-05-30 14:50:00,day,163.0
944,2018-05-30 14:55:00,day,158.0
945,2018-05-30 15:00:00,day,182.0
946,2018-05-30 15:05:00,day,210.0
947,2018-05-30 15:10:00,day,141.0
948,2018-05-30 15:15:00,day,135.0
949,2018-05-30 15:20:00,day,150.0
950,2018-05-30 15:25:00,day,93.0
951,2018-05-30 15:30:00,day,130.0
952,2018-05-30 15:35:00,day,158.0
953,2018-05-30 15:40:00,day,162.0
954,2018-05-30 15:45:00,day,144.0
955,2018-05-30 15:50:00,day,105.0
956,2018-05-30 15:55:00,day,106.0
957,2018-05-30 16:00:00,day,57.0
958,2018-05-30 16:05:00,day,20.0
959,2018-05-30 16:10:00,day,31.0
960,2018-05-30 16:15:00,day,86.0
961,2018-05-30 16:20:00,day,151.0
962,2018-05-30 16:25:00,day,142.0
963,2018-05-30 16:30:00,day,173.0
964,2018-05-30 16:35:00,day,161.0
965,2018-05-30 16:40:00,day,133.0
966,2018-05-30 16:45:00,day,129.0
967,2018-05-30 16:50:00,day,122.0
968,2018-05-30 16:55:00,day,193.0
969,2018-05-30 17:00:00,day,251.0
970,2018-05-30 17:05:00,day,234.0
971,2018-05-30 17:10:00,day,200.0
972,2018-05-30 17:15:00,day,229.0
973,2018-05-30 17:20:00,day,262.0
974,2018-05-30 17:25:00,day,288.0
975,2018-05-30 17:30:00,day,308.0
976,2018-05-30 17:35:00,day,271.0
977,2018-05-30 17:40:00,day,269.0
978,2018-05-30 17:45:00,day,333.0
979,2018-05-30 17:50:00,transition,355.0
980,2018-05-30 17:55:00,transition,297.0
981,2018-05-30 18:00:00,transition,300.0
982,2018-05-30 18:05:00,transition,309.0
983,2018-05-30 18:10:00,transition,238.0
984,2018-05-30 18:15:00,transition,234.0
985,2018-05-30 18:20:00,transition,288.0
986,2018-05-30 18:25:00,transition,374.0
987,2018-05-30 18:30:00,transition,460.0
988,2018-05-30 18:35:00,transition,451.0
989,2018-05-30 18:40:00,transition,325.0
990,2018-05-30 18:45:00,transition,188.0
991,2018-05-30 18:50:00,transition,181.0
992,2018-05-30 18:55:00,transition,132.0
993,2018-05-30 19:00:00,transition,121.0
994,2018-05-30 19:05:00,transition,75.0
995,2018-05-30 19:10:00,transition,141.0
996,2018-05-30 19:15:00,transition,240.0
997,2018-05-30 19:20:00,transition,184.0
998,2018-05-30 19:25:00,transition,154.0
999,2018-05-30 19:30:00,night,122.0
1000,2018-05-30 19:35:00,night,45.0
1001,2018-05-30 19:40:00,night,70.0
1002,2018-05-30 19:45:00,night,35.0
1003,2018-05-30 19:50:00,night,17.0
1004,2018-05-30 20:00:00,night,6.0
1005,2018-05-30 20:05:00,night,17.0
1006,2018-05-30 20:10:00,night,10.0
1007,2018-05-30 20:20:00,night,1.0
1008,2018-05-30 20:35:00,night,12.0
1009,2018-05-30 20:40:00,night,36.0
1010,2018-05-30 20:45:00,night,54.0
1011,2018-05-30 20:50:00,night,40.0
1012,2018-05-30 20:55:00,night,47.0
1013,2018-05-30 21:00:00,night,15.0
1014,2018-05-30 21:10:00,night,2.0
1015,2018-05-30 21:15:00,night,1.0
1016,2018-05-30 23:40:00,night,2.0
1017,2018-05-30 23:45:00,night,15.0
1018,2018-05-30 23:50:00,night,20.0
1019,2018-05-30 23:55:00,night,12.0
1020,2018-05-31 10:00:00,day,2.0
1021,2018-05-31 11:30:00,day,1.0
1022,2018-05-31 12:05:00,day,13.0
1023,2018-05-31 12:10:00,day,19.0
1024,2018-05-31 12:15:00,day,17.0
1025,2018-05-31 12:55:00,day,22.0
1026,2018-05-31 13:00:00,day,35.0
1027,2018-05-31 13:05:00,day,66.0
1028,2018-05-31 13:10:00,day,73.0
1029,2018-05-31 13:15:00,day,36.0
1030,2018-05-31 13:20:00,day,31.0
1031,2018-05-31 13:25:00,day,33.0
1032,2018-05-31 13:30:00,day,28.0
1033,2018-05-31 13:35:00,day,15.0
1034,2018-05-31 13:45:00,day,1.0
1035,2018-05-31 14:35:00,day,4.0
1036,2018-05-31 14:40:00,day,7.0
1037,2018-05-31 14:45:00,day,20.0
1038,2018-05-31 14:50:00,day,50.0
1039,2018-05-31 14:55:00,day,40.0
1040,2018-05-31 15:00:00,day,37.0
1041,2018-05-31 15:05:00,day,22.0
1042,2018-05-31 15:10:00,day,3.0
1043,2018-05-31 15:20:00,day,14.0
1044,2018-05-31 15:25:00,day,14.0
1045,2018-05-31 15:30:00,day,9.0
1046,2018-05-31 15:35:00,day,8.0
1047,2018-05-31 15:40:00,day,19.0
1048,2018-05-31 15:45:00,day,43.0
1049,2018-05-31 15:50:00,day,15.0
1050,2018-05-31 15:55:00,day,27.0
1051,2018-05-31 16:00:00,day,42.0
1052,2018-05-31 16:05:00,day,40.0
1053,2018-05-31 16:10:00,day,73.0
1054,2018-05-31 16:15:00,day,44.0
1055,2018-05-31 16:20:00,day,49.0
1056,2018-05-31 16:25:00,day,58.0
1057,2018-05-31 16:30:00,day,57.0
1058,2018-05-31 16:35:00,day,22.0
1059,2018-05-31 16:40:00,day,5.0
1060,2018-05-31 16:45:00,day,2.0
1061,2018-05-31 16:50:00,day,2.0
1062,2018-05-31 17:30:00,day,10.0
1063,2018-05-31 17:35:00,day,15.0
1064,2018-05-31 17:40:00,day,12.0
1065,2018-05-31 17:45:00,day,8.0
1066,2018-05-31 17:50:00,transition,6.0
1067,2018-05-31 17:55:00,transition,5.0
1068,2018-05-31 18:00:00,transition,7.0
1069,2018-05-31 18:20:00,transition,9.0
1070,2018-05-31 18:25:00,transition,12.0
1071,2018-05-31 18:30:00,transition,20.0
1072,2018-05-31 18:35:00,transition,1.0
1073,2018-05-31 18:55:00,transition,8.0
1074,2018-05-31 19:00:00,transition,10.0
1075,2018-05-31 19:05:00,transition,4.0
1076,2018-05-31 19:10:00,transition,41.0
1077,2018-05-31 19:15:00,transition,37.0
1078,2018-05-31 19:20:00,transition,42.0
1079,2018-05-31 19:25:00,transition,55.0
1080,2018-05-31 19:30:00,night,43.0
1081,2018-05-31 19:35:00,night,4.0
1082,2018-05-31 21:20:00,night,2.0
1083,2018-06-02 03:10:00,night,3.0
1084,2018-06-02 10:10:00,day,2.0
1085,2018-06-02 10:50:00,day,3.0
1086,2018-06-02 10:55:00,day,13.0
1087,2018-06-02 11:15:00,day,4.0
1088,2018-06-02 11:20:00,day,14.0
1089,2018-06-02 13:15:00,day,7.0
1090,2018-06-02 13:20:00,day,10.0
1091,2018-06-02 13:25:00,day,5.0
1092,2018-06-02 13:30:00,day,1.0
1093,2018-06-02 14:45:00,day,1.0
1094,2018-06-02 14:50:00,day,2.0
1095,2018-06-02 14:55:00,day,7.0
1096,2018-06-02 15:20:00,day,1.0
1097,2018-06-02 15:25:00,day,12.0
1098,2018-06-02 15:30:00,day,13.0
1099,2018-06-02 15:35:00,day,7.0
1100,2018-06-02 17:20:00,day,1.0
1101,2018-06-02 19:55:00,night,5.0
1102,2018-06-02 20:00:00,night,3.0
1103,2018-06-02 22:55:00,night,1.0
1104,2018-06-03 12:05:00,day,3.0
1105,2018-06-03 12:10:00,day,7.0
1106,2018-06-03 12:30:00,day,14.0
1107,2018-06-03 12:35:00,day,2.0
1108,2018-06-03 12:45:00,day,1.0
1109,2018-06-03 12:50:00,day,2.0
1110,2018-06-03 12:55:00,day,3.0
1111,2018-06-03 13:05:00,day,5.0
1112,2018-06-03 13:30:00,day,10.0
1113,2018-06-03 13:35:00,day,12.0
1114,2018-06-03 13:40:00,day,15.0
1115,2018-06-03 13:45:00,day,6.0
1116,2018-06-03 13:50:00,day,1.0
1117,2018-06-03 14:05:00,day,2.0
1118,2018-06-03 14:10:00,day,7.0
1119,2018-06-03 14:15:00,day,13.0
1120,2018-06-03 14:20:00,day,11.0
1121,2018-06-03 14:25:00,day,14.0
1122,2018-06-03 14:30:00,day,3.0
1123,2018-06-03 14:35:00,day,3.0
1124,2018-06-03 14:40:00,day,13.0
1125,2018-06-03 14:45:00,day,16.0
1126,2018-06-03 14:55:00,day,15.0
1127,2018-06-03 15:00:00,day,21.0
1128,2018-06-03 15:05:00,day,7.0
1129,2018-06-03 15:10:00,day,10.0
1130,2018-06-03 15:15:00,day,10.0
1131,2018-06-03 15:20:00,day,22.0
1132,2018-06-03 15:25:00,day,28.0
1133,2018-06-03 15:30:00,day,13.0
1134,2018-06-03 15:35:00,day,6.0
1135,2018-06-03 15:40:00,day,6.0
1136,2018-06-03 15:45:00,day,40.0
1137,2018-06-03 15:50:00,day,46.0
1138,2018-06-03 15:55:00,day,40.0
1139,2018-06-03 16:00:00,day,35.0
1140,2018-06-03 16:05:00,day,18.0
1141,2018-06-03 16:10:00,day,2.0
1142,2018-06-03 16:35:00,day,20.0
1143,2018-06-03 16:40:00,day,31.0
1144,2018-06-03 16:45:00,day,27.0
1145,2018-06-03 16:50:00,day,56.0
1146,2018-06-03 16:55:00,day,7.0
1147,2018-06-03 17:05:00,day,11.0
1148,2018-06-03 17:10:00,day,17.0
1149,2018-06-03 17:15:00,day,37.0
1150,2018-06-03 17:20:00,day,5.0
1151,2018-06-03 17:30:00,day,7.0
1152,2018-06-03 17:35:00,day,12.0
1153,2018-06-03 17:40:00,day,1.0
1154,2018-06-03 17:45:00,day,4.0
1155,2018-06-03 17:50:00,transition,2.0
1156,2018-06-03 18:10:00,transition,12.0
1157,2018-06-03 18:15:00,transition,35.0
1158,2018-06-03 18:20:00,transition,9.0
1159,2018-06-03 18:30:00,transition,10.0
1160,2018-06-03 18:35:00,transition,1.0
1161,2018-06-04 06:40:00,day,1.0
1162,2018-06-04 06:50:00,day,4.0
1163,2018-06-04 08:40:00,day,9.0
1164,2018-06-04 08:45:00,day,8.0
1165,2018-06-04 08:50:00,day,2.0
1166,2018-06-04 08:55:00,day,9.0
1167,2018-06-04 09:00:00,day,12.0
1168,2018-06-04 09:05:00,day,14.0
1169,2018-06-04 09:10:00,day,5.0
1170,2018-06-04 11:35:00,day,4.0
1171,2018-06-04 11:45:00,day,11.0
1172,2018-06-04 11:50:00,day,36.0
1173,2018-06-04 11:55:00,day,44.0
1174,2018-06-04 12:00:00,day,37.0
1175,2018-06-04 12:05:00,day,30.0
1176,2018-06-04 12:10:00,day,6.0
1177,2018-06-04 12:40:00,day,2.0
1178,2018-06-04 12:50:00,day,5.0
1179,2018-06-04 12:55:00,day,10.0
1180,2018-06-04 13:10:00,day,18.0
1181,2018-06-04 13:15:00,day,11.0
1182,2018-06-04 13:20:00,day,8.0
1183,2018-06-04 13:25:00,day,7.0
1184,2018-06-04 13:30:00,day,23.0
1185,2018-06-04 13:35:00,day,38.0
1186,2018-06-04 13:40:00,day,72.0
1187,2018-06-04 13:45:00,day,56.0
1188,2018-06-04 13:50:00,day,51.0
1189,2018-06-04 13:55:00,day,62.0
1190,2018-06-04 14:00:00,day,119.0
1191,2018-06-04 14:05:00,day,100.0
1192,2018-06-04 14:10:00,day,30.0
1193,2018-06-04 14:15:00,day,43.0
1194,2018-06-04 14:20:00,day,61.0
1195,2018-06-04 14:25:00,day,18.0
1196,2018-06-04 14:30:00,day,13.0
1197,2018-06-04 14:35:00,day,53.0
1198,2018-06-04 14:40:00,day,51.0
1199,2018-06-04 14:45:00,day,57.0
1200,2018-06-04 14:50:00,day,45.0
1201,2018-06-04 14:55:00,day,25.0
1202,2018-06-04 15:00:00,day,29.0
1203,2018-06-04 15:05:00,day,31.0
1204,2018-06-04 15:10:00,day,29.0
1205,2018-06-04 15:15:00,day,53.0
1206,2018-06-04 15:20:00,day,55.0
1207,2018-06-04 15:25:00,day,91.0
1208,2018-06-04 15:30:00,day,69.0
1209,2018-06-04 15:35:00,day,63.0
1210,2018-06-04 15:40:00,day,74.0
1211,2018-06-04 15:45:00,day,39.0
1212,2018-06-04 15:50:00,day,21.0
1213,2018-06-04 15:55:00,day,48.0
1214,2018-06-04 16:00:00,day,11.0
1215,2018-06-04 16:05:00,day,21.0
1216,2018-06-04 16:10:00,day,29.0
1217,2018-06-04 16:15:00,day,62.0
1218,2018-06-04 16:20:00,day,35.0
1219,2018-06-04 16:25:00,day,61.0
1220,2018-06-04 16:30:00,day,114.0
1221,2018-06-04 16:35:00,day,202.0
1222,2018-06-04 16:40:00,day,210.0
1223,2018-06-04 16:45:00,day,172.0
1224,2018-06-04 16:50:00,day,166.0
1225,2018-06-04 16:55:00,day,182.0
1226,2018-06-04 17:00:00,day,198.0
1227,2018-06-04 17:05:00,day,99.0
1228,2018-06-04 17:10:00,day,100.0
1229,2018-06-04 17:15:00,day,102.0
1230,2018-06-04 17:20:00,day,165.0
1231,2018-06-04 17:25:00,day,181.0
1232,2018-06-04 17:30:00,day,76.0
1233,2018-06-04 17:35:00,day,91.0
1234,2018-06-04 17:40:00,day,107.0
1235,2018-06-04 17:45:00,day,112.0
1236,2018-06-04 17:50:00,day,88.0
1237,2018-06-04 17:55:00,transition,55.0
1238,2018-06-04 18:00:00,transition,41.0
1239,2018-06-04 18:05:00,transition,49.0
1240,2018-06-04 18:10:00,transition,41.0
1241,2018-06-04 18:15:00,transition,33.0
1242,2018-06-04 18:20:00,transition,19.0
1243,2018-06-04 18:25:00,transition,16.0
1244,2018-06-04 18:30:00,transition,3.0
1245,2018-06-04 18:35:00,transition,4.0
1246,2018-06-04 20:45:00,night,7.0
1247,2018-06-04 20:50:00,night,7.0
1248,2018-06-05 13:00:00,day,10.0
1249,2018-06-05 13:05:00,day,12.0
1250,2018-06-05 13:10:00,day,2.0
1251,2018-06-05 13:30:00,day,1.0
1252,2018-06-05 14:00:00,day,3.0
1253,2018-06-05 14:05:00,day,5.0
1254,2018-06-05 14:10:00,day,9.0
1255,2018-06-05 14:30:00,day,23.0
1256,2018-06-05 14:35:00,day,41.0
1257,2018-06-05 14:40:00,day,66.0
1258,2018-06-05 14:45:00,day,81.0
1259,2018-06-05 14:50:00,day,52.0
1260,2018-06-05 14:55:00,day,33.0
1261,2018-06-05 15:00:00,day,18.0
1262,2018-06-05 15:05:00,day,1.0
1263,2018-06-05 15:25:00,day,7.0
1264,2018-06-05 15:30:00,day,10.0
1265,2018-06-05 15:35:00,day,19.0
1266,2018-06-05 15:40:00,day,27.0
1267,2018-06-05 15:45:00,day,20.0
1268,2018-06-05 15:50:00,day,10.0
1269,2018-06-05 15:55:00,day,2.0
1270,2018-06-05 16:00:00,day,6.0
1271,2018-06-05 16:05:00,day,12.0
1272,2018-06-05 16:10:00,day,5.0
1273,2018-06-05 16:15:00,day,12.0
1274,2018-06-05 16:20:00,day,4.0
1275,2018-06-05 16:25:00,day,6.0
1276,2018-06-05 16:30:00,day,27.0
1277,2018-06-05 16:35:00,day,17.0
1278,2018-06-05 16:40:00,day,4.0
1279,2018-06-05 16:45:00,day,9.0
1280,2018-06-05 16:50:00,day,2.0
1281,2018-06-05 16:55:00,day,8.0
1282,2018-06-05 17:00:00,day,5.0
1283,2018-06-05 17:05:00,day,4.0
1284,2018-06-05 17:10:00,day,2.0
1285,2018-06-05 17:15:00,day,3.0
1286,2018-06-05 17:20:00,day,6.0
1287,2018-06-05 17:25:00,day,36.0
1288,2018-06-05 17:30:00,day,43.0
1289,2018-06-05 17:35:00,day,47.0
1290,2018-06-05 17:40:00,day,33.0
1291,2018-06-05 17:45:00,day,12.0
1292,2018-06-05 17:50:00,day,18.0
1293,2018-06-05 17:55:00,transition,6.0
1294,2018-06-05 18:00:00,transition,2.0
1295,2018-06-05 18:05:00,transition,2.0
1296,2018-06-05 18:10:00,transition,4.0
1297,2018-06-05 18:15:00,transition,18.0
1298,2018-06-05 18:20:00,transition,11.0
1299,2018-06-05 18:25:00,transition,8.0
1300,2018-06-05 18:30:00,transition,7.0
1301,2018-06-05 18:35:00,transition,12.0
1302,2018-06-05 18:40:00,transition,9.0
1303,2018-06-05 18:45:00,transition,4.0
